s,p,o,weight,model,
ex:coin_28178,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28178,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28178,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28179,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28179,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28179,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28180,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28180,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28180,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28181,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28181,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28181,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28182,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28182,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28182,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28183,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28183,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28183,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28184,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28184,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28184,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28185,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28185,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28185,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28186,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28186,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28186,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28187,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28187,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28187,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28188,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28188,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28188,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28189,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28189,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28189,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28190,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28190,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28190,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28191,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28191,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28191,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28192,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28192,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28192,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28193,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28193,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28193,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28194,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28194,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28194,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28195,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28195,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28195,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28196,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28196,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28196,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28380,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_28380,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_28380,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_29574,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_29574,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_29574,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_30207,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_30207,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_30207,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_30613,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_30613,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_30613,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_31632,nmo:hasIssuer,ex:issuer_33,1.0,
